transaction_id,user_id,timestamp_utc,amount_aed,currency,payment_method,device_type,browser,merchant_category,items_count,avg_item_price,shipping_city,billing_city,shipping_billing_match,ip_address,ip_risk_score,card_present,bin_country,card_age_days,card_country_match,email_domain,user_prev_chargebacks,user_is_high_risk,user_account_age_days,transactions_last_24h,transactions_last_1h,local_hour,odd_hour,is_fraud,fraud_flag_ip,fraud_flag_mismatch,fraud_flag_velocity,fraud_flag_new_account,fraud_flag_prev_cb,fraud_flag_odd_hour,data_source
500058518,1016759,2024-05-24T17:02:42Z,74.56,AED,card,mobile,Chrome,Home & Furniture,5,14.91,Dubai,Dubai,1,213.166.158.238,44.9,0,IN,969,0,gmail.com,0,0,-270,0,0,21,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500009869,1012296,2024-05-24T17:19:28Z,82.3,AED,card,mobile,Chrome,Home & Furniture,2,41.15,Karachi,Karachi,1,185.137.101.201,42.6,0,AE,421,1,10minutemail.com,0,0,348,0,0,21,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500093386,1021084,2024-05-24T17:21:58Z,41.43,AED,bank_transfer,mobile,Other,Groceries,2,20.72,Mumbai,Mumbai,1,37.84.38.229,41.4,0,AE,208,1,gmail.com,0,0,467,0,0,21,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500087749,1023716,2024-05-24T17:26:48Z,204.1,AED,paypal,mobile,Chrome,Pharmacy,2,102.05,Ajman,Ajman,1,79.139.176.207,32.0,0,AE,347,1,gmail.com,0,0,1192,0,0,21,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500049203,1022504,2024-05-24T17:42:11Z,139.34,AED,card,mobile,Safari,Pharmacy,3,46.45,Dubai,Dubai,1,213.133.25.52,55.9,0,PK,1381,0,gmail.com,0,0,-120,0,0,21,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500094738,1015441,2024-05-24T17:47:06Z,56.85,AED,apple_pay,mobile,Firefox,Groceries,2,28.42,Mumbai,Mumbai,1,79.78.241.239,41.0,0,EG,3,0,gmail.com,0,0,-156,0,0,21,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500043755,1015566,2024-05-24T17:59:58Z,115.3,AED,card,mobile,Chrome,Groceries,2,57.65,Ras Al Khaimah,Ras Al Khaimah,1,79.15.49.24,21.0,0,AE,32,1,gmail.com,0,0,-300,0,0,21,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500020337,1017881,2024-05-24T18:21:49Z,99.02,AED,card,desktop,Chrome,Beauty,3,33.01,Doha,Doha,1,62.34.253.38,61.2,0,AE,695,1,mailinator.com,0,0,398,0,0,22,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500069057,1001910,2024-05-24T18:25:11Z,8.28,AED,card,desktop,Chrome,Toys,4,2.07,Mumbai,Mumbai,1,185.11.103.28,36.0,0,US,191,0,gmail.com,0,0,1021,0,0,22,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500017475,1010049,2024-05-24T18:26:39Z,104.36,AED,card,mobile,Chrome,Travel,2,52.18,Karachi,Karachi,1,254.48.131.253,57.9,0,AE,364,1,gmail.com,0,0,1358,0,0,22,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500002610,1011901,2024-05-24T18:28:08Z,31.17,AED,card,desktop,Edge,Sports,6,5.2,Abu Dhabi,Abu Dhabi,1,62.81.239.166,43.1,0,AE,327,1,yahoo.com,0,0,1018,0,0,22,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500078927,1019251,2024-05-24T18:50:40Z,35.29,AED,card,desktop,Safari,Electronics,1,35.29,Dubai,Dubai,1,5.118.112.175,28.7,0,AE,68,1,outlook.com,0,0,188,0,0,22,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500028559,1025177,2024-05-24T18:59:50Z,189.04,AED,card,desktop,Chrome,Groceries,3,63.01,Dubai,Dubai,1,213.62.237.58,0.0,0,AE,256,1,gmail.com,0,0,1614,0,0,22,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500045446,1007675,2024-05-24T18:59:59Z,71.42,AED,card,mobile,Chrome,Fashion,5,14.28,Abu Dhabi,Abu Dhabi,1,239.229.207.196,51.9,0,IN,1109,0,gmail.com,0,0,420,0,0,22,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500033379,1022944,2024-05-24T19:00:01Z,55.83,AED,bank_transfer,mobile,Chrome,Electronics,1,55.83,Dubai,Dubai,1,185.19.81.238,35.4,0,AE,1096,1,yahoo.com,0,0,611,0,0,23,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500039790,1016426,2024-05-24T19:03:18Z,7754.13,AED,card,desktop,Chrome,Sports,4,1938.53,Abu Dhabi,Abu Dhabi,1,79.88.117.253,17.5,0,AE,164,1,hotmail.com,0,0,1040,0,0,23,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500057620,1025893,2024-05-24T19:03:43Z,9.78,AED,card,desktop,Chrome,Electronics,1,9.78,Dubai,Dubai,1,144.32.124.136,29.7,0,AE,844,1,gmail.com,0,0,1784,0,0,23,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500019821,1019733,2024-05-24T19:09:30Z,38.27,AED,card,mobile,Edge,Electronics,2,19.14,Doha,Ras Al Khaimah,0,22.184.187.160,42.2,0,AE,145,1,gmail.com,0,0,162,0,0,23,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500034835,1016564,2024-05-24T19:11:59Z,128.71,AED,card,tablet,Chrome,Home & Furniture,1,128.71,Dubai,Dubai,1,25.92.95.162,76.5,0,GB,466,0,gmail.com,0,0,1524,0,0,23,0,0,1,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500014042,1010106,2024-05-24T19:19:02Z,39.37,AED,card,tablet,Chrome,Beauty,4,9.84,Mumbai,Mumbai,1,103.12.246.228,34.6,0,AE,831,1,gmail.com,0,0,1530,0,0,23,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500030071,1001499,2024-05-24T19:24:16Z,57.55,AED,card,mobile,Safari,Home & Furniture,2,28.78,Abu Dhabi,Riyadh,0,103.120.8.156,38.8,0,AE,467,1,gmail.com,0,0,-300,0,0,23,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500038664,1016423,2024-05-24T19:39:05Z,286.51,AED,apple_pay,desktop,Chrome,Beauty,1,286.51,Mumbai,Mumbai,1,5.170.170.30,22.4,0,AE,532,1,gmail.com,0,0,649,0,0,23,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500092902,1013314,2024-05-24T20:08:43Z,77.46,AED,card,mobile,Chrome,Fashion,1,77.46,Dubai,Dubai,1,247.125.170.199,51.5,0,SA,845,0,gmail.com,0,0,65,0,0,0,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500077170,1002704,2024-05-24T20:13:27Z,190.89,AED,card,mobile,Safari,Groceries,2,95.44,Dubai,Dubai,1,37.52.243.167,24.3,0,AE,691,1,gmail.com,0,0,307,0,0,0,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500098518,1011157,2024-05-24T20:21:05Z,27.42,AED,card,desktop,Chrome,Pharmacy,1,27.42,Umm Al Quwain,Umm Al Quwain,1,103.66.117.8,35.6,0,AE,427,1,outlook.com,0,0,875,0,0,0,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500010427,1006784,2024-05-24T20:21:29Z,34.05,AED,bank_transfer,mobile,Edge,Groceries,1,34.05,Dubai,Dubai,1,62.213.145.207,58.0,0,AE,316,1,gmail.com,0,0,1426,0,0,0,1,1,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500058055,1012395,2024-05-24T20:22:01Z,116.16,AED,card,tablet,Chrome,Groceries,2,58.08,Cairo,Cairo,1,210.31.152.124,44.0,0,AE,135,1,outlook.com,0,0,510,0,0,0,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500038917,1010562,2024-05-24T20:29:03Z,4.7,AED,card,desktop,Chrome,Electronics,3,1.57,Sharjah,Sharjah,1,37.187.151.243,38.8,0,AE,1203,1,gmail.com,1,1,205,0,0,0,1,1,0,0,0,0,1,1,synthetic:ecom-fraud-uae-v1
500007535,1007161,2024-05-24T20:30:42Z,42.32,AED,card,tablet,Chrome,Groceries,2,21.16,Sharjah,Sharjah,1,89.237.86.232,41.2,0,AE,310,1,hotmail.com,0,0,88,0,0,0,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500017847,1024428,2024-05-24T20:36:00Z,47.4,AED,bank_transfer,desktop,Firefox,Toys,2,23.7,Sharjah,Sharjah,1,213.114.92.137,33.0,0,AE,894,1,yahoo.com,0,0,-354,0,0,0,1,0,0,0,0,1,0,1,synthetic:ecom-fraud-uae-v1
500079006,1024654,2024-05-24T20:36:14Z,294.8,AED,apple_pay,desktop,Safari,Fashion,1,294.8,Dubai,Dubai,1,25.84.130.120,71.3,0,AE,802,1,ymail.com,0,0,1759,0,0,0,1,0,1,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500007655,1015688,2024-05-24T20:37:24Z,56.05,AED,card,desktop,Chrome,Fashion,2,28.02,Sharjah,Sharjah,1,79.4.150.158,31.7,0,AE,192,1,gmail.com,0,0,362,0,0,0,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500069518,1012747,2024-05-24T20:40:31Z,57.62,AED,card,desktop,Samsung Internet,Home & Furniture,2,28.81,Mumbai,Mumbai,1,213.97.88.228,43.2,0,IN,533,0,gmail.com,0,0,697,0,0,0,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500094858,1012717,2024-05-24T20:47:51Z,260.58,AED,card,tablet,Safari,Digital Goods,3,86.86,Manama,Manama,1,150.116.147.14,20.6,0,SA,427,0,gmail.com,0,0,1044,0,0,0,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500070099,1014443,2024-05-24T20:52:57Z,39.34,AED,card,desktop,Chrome,Pharmacy,1,39.34,Mumbai,Mumbai,1,37.194.170.139,28.7,0,AE,289,1,hotmail.com,0,0,853,0,0,0,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500092248,1016448,2024-05-24T21:03:11Z,76.53,AED,card,desktop,Edge,Beauty,2,38.26,Karachi,Karachi,1,37.115.80.40,37.0,0,AE,1033,1,gmail.com,0,0,166,0,0,1,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500015392,1026960,2024-05-24T21:04:30Z,41.98,AED,paypal,mobile,Chrome,Home & Furniture,3,13.99,Mumbai,Mumbai,1,62.198.225.32,59.8,0,AE,787,1,yahoo.com,1,1,1012,0,0,1,1,0,0,0,0,0,1,1,synthetic:ecom-fraud-uae-v1
500042606,1003158,2024-05-24T21:04:47Z,48.82,AED,card,mobile,Chrome,Digital Goods,1,48.82,Karachi,Karachi,1,238.184.144.8,61.6,0,EG,225,0,gmail.com,0,0,816,0,0,1,1,1,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500064293,1018016,2024-05-24T21:15:05Z,161.37,AED,card,desktop,Safari,Electronics,3,53.79,Mumbai,Mumbai,1,74.122.163.241,46.0,0,AE,390,1,mailinator.com,0,0,173,0,0,1,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500013108,1010542,2024-05-24T21:17:05Z,248.56,AED,card,mobile,Safari,Groceries,4,62.14,Doha,Doha,1,132.208.112.66,29.0,0,AE,553,1,gmail.com,0,0,735,0,0,1,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500069074,1001309,2024-05-24T21:28:52Z,30.74,AED,card,desktop,Safari,Fashion,3,10.25,Abu Dhabi,Abu Dhabi,1,37.244.27.11,17.8,0,GB,58,0,gmail.com,0,0,829,0,0,1,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500090630,1008009,2024-05-24T21:33:09Z,27.05,AED,card,desktop,Chrome,Beauty,3,9.02,Manama,Manama,1,5.152.177.154,44.6,0,EG,755,0,yahoo.com,0,0,734,0,0,1,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500030212,1005039,2024-05-24T21:33:46Z,5.38,AED,card,mobile,Chrome,Groceries,2,2.69,Sharjah,Sharjah,1,243.154.107.235,66.5,0,AE,148,1,gmail.com,0,0,1131,0,0,1,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500005528,1013943,2024-05-24T21:42:24Z,75.37,AED,paypal,mobile,Edge,Toys,4,18.84,Mumbai,Mumbai,1,241.178.251.108,62.6,0,IN,234,0,yahoo.com,0,0,1488,0,0,1,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500002811,1027095,2024-05-24T21:43:27Z,224.24,AED,card,desktop,Safari,Groceries,1,224.24,Sharjah,Sharjah,1,213.7.54.52,4.9,0,IN,174,0,gmail.com,0,0,825,0,0,1,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500076358,1023169,2024-05-24T21:43:37Z,425.18,AED,bank_transfer,desktop,Safari,Electronics,3,141.73,Ras Al Khaimah,Ras Al Khaimah,1,154.68.33.169,49.3,0,IN,203,0,yahoo.com,0,1,1158,0,0,1,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500062718,1021890,2024-05-24T21:45:40Z,286.01,AED,apple_pay,mobile,Firefox,Sports,1,286.01,Mumbai,Mumbai,1,103.97.144.86,36.2,0,EG,68,0,gmail.com,0,0,628,0,0,1,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500008169,1005003,2024-05-24T21:48:54Z,53.64,AED,paypal,desktop,Safari,Toys,2,26.82,Abu Dhabi,Dubai,0,3.40.13.221,50.3,0,IN,775,0,gmail.com,0,0,-256,0,0,1,1,1,0,0,0,1,0,1,synthetic:ecom-fraud-uae-v1
500091360,1024906,2024-05-24T21:56:35Z,171.14,AED,bank_transfer,desktop,Other,Fashion,2,85.57,Dubai,Dubai,1,213.67.34.229,24.6,0,AE,15,1,gmail.com,0,0,305,0,0,1,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500033700,1029705,2024-05-24T22:01:42Z,39.06,AED,card,desktop,Edge,Pharmacy,2,19.53,Dubai,Abu Dhabi,0,213.247.56.4,39.6,0,AE,407,1,gmail.com,0,0,-362,0,0,2,1,0,0,0,0,1,0,1,synthetic:ecom-fraud-uae-v1
500054717,1027492,2024-05-24T22:02:31Z,43.74,AED,card,mobile,Chrome,Home & Furniture,2,21.87,Mumbai,Mumbai,1,214.19.17.142,41.4,0,US,99,0,gmail.com,0,0,1763,0,0,2,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500036125,1018778,2024-05-24T22:03:44Z,215.32,AED,card,mobile,Chrome,Electronics,1,215.32,Abu Dhabi,Abu Dhabi,1,33.165.61.159,63.2,0,AE,381,1,gmail.com,0,0,1114,0,0,2,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500015829,1006023,2024-05-24T22:17:34Z,137.99,AED,card,desktop,Chrome,Fashion,3,46.0,Doha,Doha,1,151.110.135.101,47.8,0,AE,410,1,yahoo.com,0,0,785,0,0,2,1,1,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500054726,1004539,2024-05-24T22:24:53Z,94.09,AED,paypal,tablet,Chrome,Electronics,2,47.04,Ras Al Khaimah,Ras Al Khaimah,1,185.230.159.112,18.4,0,AE,572,1,gmail.com,0,0,-166,0,0,2,1,0,0,0,0,1,0,1,synthetic:ecom-fraud-uae-v1
500061857,1029365,2024-05-24T22:31:21Z,76.48,AED,card,desktop,Chrome,Pharmacy,4,19.12,Dubai,Sharjah,0,97.78.120.159,67.5,0,AE,642,1,gmail.com,0,0,294,0,0,2,1,1,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500063058,1020638,2024-05-24T22:35:23Z,15.42,AED,card,mobile,Chrome,Groceries,2,7.71,Manama,Manama,1,185.76.45.139,23.8,0,GB,598,0,gmail.com,0,0,1774,0,0,2,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500083357,1014193,2024-05-24T22:52:31Z,209.28,AED,google_pay,desktop,Chrome,Beauty,1,209.28,Mumbai,Mumbai,1,144.139.7.57,59.2,0,AE,488,1,yahoo.com,0,0,819,0,0,2,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500075317,1016163,2024-05-24T23:11:00Z,12.62,AED,card,desktop,Safari,Fashion,2,6.31,Dubai,Dubai,1,103.193.125.175,18.7,0,SA,493,0,yahoo.com,0,0,901,0,0,3,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500021976,1006714,2024-05-24T23:11:58Z,185.59,AED,card,mobile,Edge,Groceries,2,92.8,Dubai,Dubai,1,18.21.3.166,6.9,0,AE,895,1,gmail.com,0,0,1813,0,0,3,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500034330,1011976,2024-05-24T23:12:50Z,65.06,AED,card,desktop,Safari,Electronics,3,21.69,Ajman,Ajman,1,49.125.112.253,30.5,0,AE,661,1,ymail.com,0,0,929,0,0,3,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500060500,1006598,2024-05-24T23:12:57Z,46.28,AED,card,mobile,Chrome,Home & Furniture,3,15.43,Cairo,Cairo,1,12.181.69.201,59.6,0,AE,151,1,gmail.com,0,0,1741,0,0,3,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500060683,1003241,2024-05-24T23:16:05Z,45.62,AED,card,tablet,Edge,Electronics,3,15.21,Mumbai,Mumbai,1,209.189.53.198,32.6,0,IN,90,0,mailinator.com,0,0,-244,0,0,3,1,0,0,0,0,1,0,1,synthetic:ecom-fraud-uae-v1
500033832,1026642,2024-05-24T23:18:18Z,69.61,AED,card,mobile,Chrome,Fashion,5,13.92,Dubai,Dubai,1,89.169.167.33,30.7,0,AE,406,1,gmail.com,0,0,412,0,0,3,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500008389,1029906,2024-05-24T23:24:46Z,213.5,AED,card,mobile,Chrome,Electronics,2,106.75,Mumbai,Mumbai,1,92.221.137.226,69.1,0,AE,708,1,gmail.com,0,0,-347,0,0,3,1,0,0,0,0,1,0,1,synthetic:ecom-fraud-uae-v1
500057908,1014263,2024-05-24T23:25:39Z,218.0,AED,card,desktop,Chrome,Home & Furniture,1,218.0,Riyadh,Riyadh,1,226.97.100.231,48.8,0,AE,667,1,gmail.com,0,0,1041,0,0,3,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500002063,1015351,2024-05-24T23:40:54Z,91.53,AED,apple_pay,mobile,Chrome,Fashion,1,91.53,Abu Dhabi,Abu Dhabi,1,18.31.9.87,32.4,0,PK,135,0,outlook.com,2,1,734,0,0,3,1,0,0,0,0,0,1,1,synthetic:ecom-fraud-uae-v1
500040993,1026338,2024-05-24T23:55:15Z,63.42,AED,card,desktop,Chrome,Digital Goods,1,63.42,Ajman,Ajman,1,193.34.207.62,45.0,0,GB,76,0,gmail.com,0,0,530,0,0,3,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500021164,1022294,2024-05-24T23:56:27Z,18.4,AED,card,mobile,Chrome,Fashion,1,18.4,Dubai,Dubai,1,18.242.157.209,20.2,0,AE,284,1,gmail.com,0,0,699,0,0,3,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500051926,1013244,2024-05-24T23:58:34Z,34.29,AED,card,mobile,Safari,Groceries,1,34.29,Sharjah,Sharjah,1,218.209.149.53,50.7,0,US,733,0,gmail.com,0,0,1437,0,0,3,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500018143,1011257,2024-05-24T23:59:53Z,49.23,AED,card,desktop,Safari,Fashion,1,49.23,Mumbai,Mumbai,1,62.177.193.178,53.8,0,IN,835,0,gmail.com,0,1,292,0,0,3,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500020091,1027034,2024-05-25T00:06:03Z,159.08,AED,bank_transfer,desktop,Safari,Toys,4,39.77,Cairo,Cairo,1,79.144.12.216,47.1,0,AE,566,1,gmail.com,0,0,546,0,0,4,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500047407,1024745,2024-05-25T00:08:35Z,441.73,AED,paypal,desktop,Chrome,Fashion,2,220.86,Dubai,Dubai,1,149.237.66.182,46.2,0,AE,769,1,gmail.com,0,0,-26,0,0,4,1,0,0,0,0,1,0,1,synthetic:ecom-fraud-uae-v1
500010715,1001155,2024-05-25T00:09:36Z,81.66,AED,card,mobile,Chrome,Beauty,2,40.83,Umm Al Quwain,Umm Al Quwain,1,18.97.21.68,30.2,0,IN,1148,0,gmail.com,0,0,143,0,0,4,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500090031,1000390,2024-05-25T00:10:31Z,147.61,AED,card,mobile,Chrome,Electronics,1,147.61,Abu Dhabi,Abu Dhabi,1,59.248.8.227,66.1,0,AE,6,1,yahoo.com,0,0,453,0,0,4,1,1,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500074808,1020099,2024-05-25T00:13:49Z,28.69,AED,card,mobile,Safari,Home & Furniture,3,9.56,Fujairah,Fujairah,1,221.91.217.233,60.6,0,IN,234,0,hotmail.com,0,0,806,0,0,4,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500054185,1013457,2024-05-25T00:33:36Z,22.4,AED,card,desktop,Safari,Fashion,4,5.6,Abu Dhabi,Abu Dhabi,1,5.217.63.192,27.8,0,AE,192,1,yahoo.com,1,1,844,0,0,4,1,0,0,0,0,0,1,1,synthetic:ecom-fraud-uae-v1
500066628,1001030,2024-05-25T00:34:08Z,126.08,AED,card,desktop,Chrome,Digital Goods,1,126.08,Cairo,Cairo,1,67.101.239.181,42.2,0,AE,53,1,yahoo.com,0,0,599,0,0,4,1,1,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500088811,1026386,2024-05-25T00:34:22Z,17.95,AED,apple_pay,desktop,Chrome,Pharmacy,4,4.49,Fujairah,Fujairah,1,232.2.130.103,46.8,0,AE,101,1,gmail.com,0,0,395,0,0,4,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500028224,1024265,2024-05-25T00:41:37Z,45.31,AED,google_pay,mobile,Safari,Fashion,3,15.1,Dubai,Dubai,1,147.180.245.103,55.4,0,AE,1963,1,gmail.com,0,0,449,0,0,4,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500042569,1024974,2024-05-25T00:47:04Z,23.93,AED,card,tablet,Chrome,Digital Goods,2,11.96,Sharjah,Sharjah,1,206.247.204.184,55.0,0,IN,551,0,hotmail.com,0,0,588,0,0,4,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500028220,1022382,2024-05-25T00:51:09Z,52.52,AED,apple_pay,mobile,Safari,Pharmacy,3,17.51,Mumbai,Mumbai,1,82.46.247.130,74.5,0,AE,547,1,gmail.com,0,0,1299,0,0,4,1,0,1,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500076301,1011869,2024-05-25T01:13:26Z,95.78,AED,card,desktop,Chrome,Fashion,3,31.93,Manama,Manama,1,37.95.116.153,34.6,0,GB,483,0,yahoo.com,0,0,-52,0,0,5,1,0,0,0,0,1,0,1,synthetic:ecom-fraud-uae-v1
500004282,1008050,2024-05-25T01:27:58Z,171.27,AED,card,desktop,Chrome,Fashion,3,57.09,Dubai,Dubai,1,213.160.178.67,10.1,0,AE,1326,1,gmail.com,0,0,311,0,0,5,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500080933,1005400,2024-05-25T01:34:00Z,115.66,AED,card,mobile,Edge,Digital Goods,1,115.66,Mumbai,Mumbai,1,62.73.6.54,28.1,0,PK,721,0,gmail.com,0,0,1601,0,0,5,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500083020,1003843,2024-05-25T01:35:13Z,48.78,AED,card,desktop,Chrome,Home & Furniture,1,48.78,Mumbai,Mumbai,1,62.58.236.232,54.2,0,AE,264,1,gmail.com,0,0,1135,0,0,5,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500057057,1001652,2024-05-25T01:53:47Z,25.63,AED,card,mobile,Other,Groceries,3,8.54,Abu Dhabi,Abu Dhabi,1,43.61.8.5,65.7,0,GB,385,0,gmail.com,0,0,1338,1,0,5,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500085248,1025775,2024-05-25T01:58:36Z,71.76,AED,google_pay,mobile,Chrome,Electronics,3,23.92,Dubai,Dubai,1,37.79.4.211,25.9,0,AE,63,1,gmail.com,0,0,1363,0,0,5,1,0,0,0,0,0,0,1,synthetic:ecom-fraud-uae-v1
500068153,1029180,2024-05-25T02:05:27Z,117.37,AED,paypal,mobile,Chrome,Fashion,2,58.68,Abu Dhabi,Abu Dhabi,1,213.235.213.131,23.3,0,AE,728,1,yahoo.com,0,0,1140,0,0,6,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500093665,1015085,2024-05-25T02:08:29Z,142.3,AED,google_pay,tablet,Chrome,Toys,3,47.43,Abu Dhabi,Abu Dhabi,1,89.2.60.118,39.1,0,AE,744,1,yahoo.com,0,0,468,0,0,6,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500093926,1021321,2024-05-25T02:15:14Z,106.04,AED,card,desktop,Chrome,Fashion,1,106.04,Abu Dhabi,Abu Dhabi,1,115.7.125.23,48.9,0,PK,197,0,gmail.com,0,0,1112,0,0,6,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500030121,1018324,2024-05-25T02:16:50Z,49.78,AED,card,desktop,Chrome,Pharmacy,2,24.89,Doha,Doha,1,213.73.208.147,17.4,0,AE,95,1,gmail.com,0,0,877,0,0,6,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500008742,1014163,2024-05-25T02:21:27Z,43.17,AED,bank_transfer,mobile,Safari,Digital Goods,1,43.17,Abu Dhabi,Abu Dhabi,1,191.69.69.91,53.9,0,IN,108,0,outlook.com,0,0,1354,0,0,6,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500041795,1008284,2024-05-25T02:22:39Z,64.36,AED,paypal,mobile,Safari,Travel,2,32.18,Abu Dhabi,Abu Dhabi,1,109.121.77.105,35.8,0,AE,389,1,yahoo.com,0,0,936,0,0,6,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500040595,1000810,2024-05-25T02:24:13Z,301.04,AED,card,desktop,Edge,Home & Furniture,2,150.52,Doha,Doha,1,37.34.101.91,38.0,0,AE,670,1,gmail.com,0,0,1640,0,0,6,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500045194,1011672,2024-05-25T02:25:25Z,231.66,AED,card,desktop,Chrome,Groceries,4,57.92,Sharjah,Sharjah,1,18.152.17.110,18.5,0,IN,435,0,gmail.com,0,0,1342,0,0,6,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500096877,1027727,2024-05-25T02:29:10Z,93.76,AED,card,mobile,Safari,Groceries,2,46.88,Dubai,Dubai,1,197.217.36.109,83.5,0,AE,1551,1,hotmail.com,0,0,-244,0,0,6,0,1,1,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
